"EVENT_ID","LOCATION","LATITUDE","LONGITUDE"
889112,"Lansing",41.57,-87.55
889114,"White Willow",41.4799,-88.2811
889114,"White Willow",41.4814,-88.2742
889115,"Shorewood",41.5042,-88.2252
889115,"Shorewood",41.5099,-88.2033
889116,"Idylside",41.5234,-88.1293
889116,"Ridgewood",41.5304,-88.0493
889120,"Kingston",42.1103,-88.727
889120,"Genoa",42.1103,-88.6759
889120,"Genoa",42.0871,-88.6759
889120,"Kingston",42.0871,-88.727
889139,"Huntley",42.1751,-88.4288
889139,"Huntley",42.1751,-88.426
889139,"Huntley",42.158,-88.4286
889139,"Huntley",42.1581,-88.4307
892434,"Hampshire",42.1475,-88.5886
892434,"Hampshire",42.1513,-88.5698
892438,"Sank Ridge",41.4535,-88.3269
892438,"Minooka",41.4618,-88.2906
892439,"White Willow",41.4618,-88.2906
892439,"White Willow",41.4709,-88.2525
892441,"Birds",41.4709,-88.2525
892441,"Birds",41.48,-88.2105
892442,"Kankakee",41.1183,-87.8049
892442,"Fortinville",41.1183,-87.7937
892442,"Aroma Park",41.1087,-87.7937
892442,"Aroma Park",41.1087,-87.8049
886781,"Morris",41.5624,-86.9335
886782,"Armour",41.38,-87.42
886783,"Boone Grove",41.3684,-87.1089
886784,"Valparaiso",41.4291,-86.9954
886785,"Munster",41.5887,-87.5087
886786,"Hammond",41.6067,-87.4948
889113,"Chesterton",41.6,-87.05
889121,"Munster",41.5673,-87.5192
889121,"Munster",41.5673,-87.5183
889121,"Munster",41.5661,-87.5183
889121,"Munster",41.5661,-87.5192
884660,"Michigan City",41.73,-86.91
884663,"Cornell",40.99,-88.73
884674,"Leaf River",42.1253,-89.4056
884677,"Mt Morris",42.05,-89.43
884677,"Mt Morris",42.0332,-89.43
884729,"Masters",40.32,-104.19
884730,"Deer Trail",39.73,-103.9
884731,"Shallowater Arpt",33.708,-102.0196
884731,"Caldwell",33.8237,-102.0277
884733,"Hale Center",34.07,-101.83
884732,"Matheson",39.2,-103.83
884735,"Lone Star",40.27,-102.88
884736,"Cedar Pt",39.35,-103.8
884737,"Willard",40.61,-103.53
884738,"Sterling Arpt",40.61,-103.32
884739,"Sterling",40.63,-103.21
884740,"Berthoud",40.32,-105.08
884741,"Elba",39.86,-103.22
884742,"Firestone",40.11,-104.93
884743,"Erie",40.06,-105.04
884744,"Ft Lupton",40.07,-104.83
884745,"Ft Lupton",40.07,-104.81
884746,"Keota",40.64,-104.18
884747,"Keota",40.64,-104.18
890142,"Greeley Arpt",40.4204,-104.5982
890142,"Greeley Arpt",40.4325,-104.6002
890143,"Eaton Arpt",40.5185,-104.6582
890143,"Eaton",40.5253,-104.6819
890145,"Greeley Arpt",40.4512,-104.6037
890145,"Lucerne",40.493,-104.6582
890148,"Greeley Arpt",40.4387,-104.5924
890148,"Eaton Arpt",40.4945,-104.6396
890163,"Greeley Arpt",40.4307,-104.5813
890163,"Eaton",40.5231,-104.6789
895954,"Gill",40.3933,-104.4839
895954,"Gill",40.4081,-104.4939
893070,"Fariland",30.65,-98.3
893076,"Sudduth",30.7,-98.25
893080,"Tivydale",30.3,-99.15
893082,"Tivydale",30.3,-99.15
893092,"Fredericksburg",30.29,-98.89
893093,"Cain City",30.15,-98.91
893094,"Morris Ranch",30.21,-98.98
893096,"Sisterdale",29.99,-98.77
893098,"Mountain Home",30.18,-99.33
893099,"Welfare",29.91,-98.79
893100,"Sisterdale",29.98,-98.72
893101,"Mountain Home",30.18,-99.33
893103,"Ingram",30.08,-99.26
893104,"Tivydale",30.15,-99.16
893126,"Boerne Sabina Arpt",29.87,-98.68
893127,"Berghiem",29.9,-98.62
893128,"Boerne Sabina Arpt",29.88,-98.65
893146,"Kerrville",30.03,-99.16
893146,"Legion",30.0136,-99.1317
893152,"Kerrville",30.06,-99.16
893153,"Buda",30.04,-97.84
893154,"Kerrville",30.05,-99.14
893155,"Mountain Home",30.18,-99.33
893156,"Camp Verde",29.91,-99.11
893157,"Lockhart",29.89,-97.67
893158,"Hollywood Park",29.67,-98.5
893159,"Lockhart Muni Arpt",29.82,-97.67
893160,"Bandera",29.71,-99.06
893161,"Hollywood Park",29.6092,-98.5347
893168,"Camp Verde",29.85,-99.04
893169,"Lockhart Muni Arpt",29.83,-97.67
893170,"Bandera",29.73,-99.07
893180,"Hollywood Park",29.61,-98.53
893184,"Hollywood Park",29.59,-98.52
893186,"Hollywood Park",29.59,-98.54
893187,"Hollywood Park",29.61,-98.51
893188,"Hollywood Park",29.59,-98.53
893192,"Beckmann",29.6,-98.56
893197,"Pipecreek",29.72,-98.98
893200,"Hollywood Park",29.6,-98.49
893204,"Hollywood Park",29.6,-98.49
893205,"San Antonio Int",29.53,-98.47
893207,"Hollywood Park",29.6,-98.49
893208,"San Antonio Int",29.53,-98.47
893209,"San Antonio Int",29.52,-98.46
893211,"Wetmore",29.6,-98.42
893212,"Medina Lake",29.6,-98.97
893213,"Legion",30.02,-99.18
893214,"Hollywood Park",29.62,-98.52
893215,"Terrel Hills",29.47,-98.44
893217,"Olmos Park",29.48,-98.42
893218,"Terrel Hills",29.44,-98.44
893219,"Alamo Downs",29.43,-98.75
893242,"Kirby",29.41,-98.41
893247,"Alamo Downs",29.43,-98.75
893251,"Leon Vly",29.49,-98.71
893253,"Medina",29.79,-99.25
893257,"Saturn",29.49,-97.36
893262,"Kirby",29.4363,-98.3816
893268,"Vanderpool",29.76,-99.52
893271,"Brooks Afb",29.31,-98.39
893277,"Doss",30.4368,-99.1466
893277,"Doss",30.4245,-99.1435
893277,"Doss",30.4182,-99.165
893277,"Doss",30.4334,-99.1787
893319,"Utopia",29.61,-99.53
893329,"Utopia",29.63,-99.53
893330,"Utopia",29.61,-99.53
893537,"Frio Town",28.97,-99.23
893539,"Georgetown Muni Arpt",30.71,-97.74
893540,"Georgetown Muni Arpt",30.71,-97.66
893543,"Georgetown",30.61,-97.69
893545,"Georgetown Muni Arpt",30.71,-97.73
893546,"Georgetown Muni Arpt",30.72,-97.72
893547,"Andice",30.74,-97.77
893548,"Georgetown",30.63,-97.65
893551,"Georgetown",30.63,-97.68
893553,"Vance",29.72,-99.97
893558,"North Uvalde",29.21,-99.9
893559,"Uvalde",29.2,-99.81
893570,"Kerrville",30.11,-99.14
893571,"Ingram",30.08,-99.27
893572,"Kerrville",30.07,-99.16
893573,"Ingram",30.07,-99.25
893575,"Legion",29.97,-99.15
893579,"Standart",29.61,-100.64
893581,"Beckmann",29.6,-98.63
893582,"Beckmann",29.57,-98.58
893038,"Round Mtn",30.43,-98.34
893039,"Round Mtn",30.43,-98.33
893040,"Rocks Spgs",30.08,-100.04
893041,"Lexington",30.42,-97
893042,"Dime Box",30.36,-96.82
893043,"Schemersville",29.46,-98.29
893045,"Fedor",30.37,-97.06
893046,"Lexington",30.42,-97.01
893047,"Lexington",30.41,-97.01
893048,"Lexington",30.42,-97
893050,"Carpenter",29.31,-98.21
893051,"Lexington",30.42,-96.97
891062,"Blackgum",35.5982,-95.0206
891062,"Blackgum",35.6051,-95.0214
891696,"Watts",36.1423,-94.5724
891696,"Watts",36.1504,-94.5767
891699,"Row",36.2937,-94.6122
891701,"Maysville",36.3379,-94.6321
891701,"Maysville",36.3416,-94.6344
891703,"Grove Arpt",36.51,-94.6476
891703,"Grove Arpt",36.542,-94.6546
892317,"Hanson",35.4235,-94.7476
892317,"Sallisaw Arpt",35.4274,-94.7501
892318,"Hanson",35.4407,-94.7492
892319,"Sallisaw",35.5004,-94.7623
892320,"Moseley",36.217,-94.5852
892321,"Colcord",36.27,-94.68
897523,"North Miami",36.98,-95.07
897523,"Miami",36.86,-94.94
897523,"Ottawa",36.82,-94.85
897523,"Ogeechee",36.77,-94.83
897523,"Wyandotte",36.83,-94.75
897523,"North Miami",36.91,-94.93
893311,"Brookville",38.82,-97.86
893317,"Hedville",38.84,-97.76
893324,"Great Bend",38.37,-98.81
893342,"Great Bend",38.38,-98.78
893432,"Great Bend",38.36,-98.81
893434,"Great Bend",38.36,-98.81
893445,"Salina",38.82,-97.62
893447,"Salina Muni Arp",38.78,-97.65
893466,"Hedville",38.9393,-97.7503
893466,"Hedville",38.9373,-97.782
893466,"Hedville",38.95,-97.7814
893466,"Hedville",38.9495,-97.7518
893472,"Hedville",38.82,-97.73
893472,"Salina Muni Arp",38.8459,-97.6729
893472,"Salina Muni Arp",38.8165,-97.6647
893472,"Brookville",38.7578,-97.8465
893472,"Brookville",38.7816,-97.8548
893474,"Hedville",38.95,-97.74
893477,"New Cambria",38.86,-97.48
893479,"Salina Muni Arp",38.78,-97.61
893480,"Carneiro",38.87,-97.97
893482,"Hitschmann",38.61,-98.5
894802,"Waterville",41.5,-83.73
894804,"Whitehouse",41.5735,-83.7904
894806,"New Riegel",41.0515,-83.3181
894814,"New Riegel",41.0366,-83.3273
894824,"Oak Harbor",41.52,-83.15
894849,"Sandusky",41.4362,-82.7352
894853,"Sandusky",41.4295,-82.6927
893598,"Reno Beach",41.699,-83.259
893603,"Vermilion",41.401,-82.545
893611,"Vermilion",41.4366,-82.4035
893615,"Willowick",41.525,-81.67
894883,"Findlay Arpt",41.02,-83.68
894883,"Arcadia",41.12,-83.5
894886,"Tiffin",41.1267,-83.1847
894889,"Castalia",41.4,-82.82
894893,"Fitchville",41.0665,-82.5128
894896,"Marion",40.58,-83.13
894899,"Johnsville",40.6267,-82.6782
894902,"Mansfield",40.7566,-82.5127
893670,"Findlay Arpt",41.02,-83.68
893671,"Rossford",41.62,-83.57
893681,"Ottawa Hills",41.6706,-83.6225
893949,"Ottawa Hills",41.67,-83.63
893692,"Berthaville",38.3335,-77.1256
893693,"Allnut",38.2892,-77.1179
893694,"Ninde",38.2727,-77.0859
893703,"Edgemont",39.6917,-77.5348
893705,"Mt Briar",39.4496,-77.7024
893707,"Antietam",39.432,-77.7218
893708,"Sandy Hook",39.3353,-77.7273
893702,"Halltown",39.3388,-77.7995
894600,"Laurel Spgs",36.3913,-81.4086
894600,"Piney Creek",36.5537,-81.3592
894600,"Piney Creek",36.5476,-81.3483
894600,"Peden",36.4924,-81.3221
894600,"Laurel Spgs",36.4219,-81.3557
894601,"Boone",36.2098,-81.6673
894894,"Shulls Mills",36.1996,-81.7531
894894,"Valle Crucis",36.1982,-81.7646
894894,"Rominger",36.2424,-81.8334
894894,"Rominger",36.2427,-81.8054
894908,"Wagoner",36.4004,-81.3053
893924,"West Arlington",43.11,-73.26
893925,"Sandgate",43.16,-73.25
893926,"East Arlington",43.07,-73.15
893927,"Manchester Arpt",43.1579,-73.0497
893928,"Pownal Center",42.81,-73.23
893929,"Simpsonville",43.0845,-72.6407
893930,"Putney Station",42.97,-72.53
893931,"Brattleboro",42.84,-72.5825
893932,"West Dummerston",42.92,-72.6
893933,"South Vernon",42.75,-72.48
893934,"Bennington Arpt",42.9,-73.25
893935,"Stevens Corner",42.41,-73.33
893936,"Pittsfield",42.4708,-73.259
893937,"Pittsfield",42.43,-73.24
893938,"Coltsville",42.4859,-73.2016
893939,"North Egremont",42.2,-73.44
893940,"Great Barrington",42.2063,-73.389
893941,"Risingdale",42.2173,-73.3588
893942,"Great Barrington",42.1942,-73.3636
893945,"Pittsfield Arpt",42.43,-73.3
893946,"Blackinton",42.6963,-73.1654
893943,"Winchester Center",41.92,-73.11
893944,"East Plymouth",41.7,-73.04
893963,"Glens Falls",43.31,-73.65
893964,"Granville",43.41,-73.26
893965,"Albia",42.6913,-73.6718
893966,"Johnstown",43,-74.38
893969,"Summit",42.58,-74.5881
893970,"Greenfield",43.1,-73.86
893972,"Porter Corners",43.13,-73.91
893973,"Palmer",43.2338,-73.811
893974,"Milton Center",43.04,-73.9
893976,"Aqueduct",42.8259,-73.9186
893977,"Wilton",43.19,-73.75
893979,"Glens Falls Arp",43.3172,-73.597
893981,"Dunham Basin",43.32,-73.54
893983,"Kingsbury",43.35,-73.57
893984,"Carman",42.78,-73.95
893986,"Kane Falls",43.4283,-73.4961
893987,"Comstock",43.4603,-73.4265
893989,"South Hartford",43.37,-73.45
893991,"Hawthorne Hill",42.8047,-73.8698
893993,"Tripoli",43.4099,-73.5752
893994,"East Greenwich",43.14,-73.42
893995,"East Pittstown",42.93,-73.47
893997,"Greenwich Jct",43.1465,-73.3687
893997,"Greenwich Jct",43.147,-73.3568
893998,"Greenwich Jct",43.16,-73.363
913682,"Girdletree",38.0969,-75.3983
913682,"Stockton",38.0436,-75.3813
913694,"Catchpenny",38.329,-75.7318
913694,"Quantico",38.3677,-75.743
913707,"Showell",38.4067,-75.2465
913707,"Ironshire",38.2929,-75.2188
913734,"Bishopville",38.4013,-75.1758
913734,"Ironshire",38.2627,-75.1579
914000,"Ammon",37.2,-77.77
914002,"Alberta",36.9424,-77.87
914039,"Ruther Glen",37.9294,-77.4412
914041,"Charles City",37.33,-77.07
914047,"Grassfield",36.6919,-76.3436
914049,"Midlothian",37.4599,-77.6709
914050,"Colonial Hgts",37.25,-77.42
914057,"Cumberland",37.48,-78.25
914060,"Dinwiddie",37.08,-77.6
914061,"Emporia",36.68,-77.53
914066,"Dunnsville",37.85,-76.83
914067,"Franklin",36.67,-76.92
914070,"Gloucester",37.42,-76.53
914072,"Crozier",37.63,-77.8
914073,"Purdy",36.82,-77.58
914085,"Montrose",37.4572,-77.3472
914086,"Hopewell",37.3,-77.3
914089,"Smithfield",36.98,-76.7605
914090,"Toano",37.3584,-76.8856
914093,"King & Queen Church",37.67,-76.88
914094,"West Pt",37.53,-76.8
914095,"Mollusk",37.73,-76.55
914097,"Gum Spg",37.8168,-77.9245
914099,"Kenbridge",36.97,-78.15
914101,"Mathews",37.43,-76.33
914104,"South Hill",36.73,-78.13
914106,"Remlik",37.63,-76.58
914123,"New Kent",37.52,-76.98
914126,"Newport News",37.1084,-76.4866
914128,"Heathsville",37.8729,-76.4103
914129,"Blackstone",37.08,-78
914130,"Petersburg",37.22,-77.42
914131,"Powhatan",37.53,-77.93
914132,"Rice",37.27,-78.3
914133,"Disputanta",37.1136,-77.2095
914134,"Warsaw",37.97,-76.77
914135,"Richmond",37.55,-77.45
914136,"Sedley",36.8336,-76.97
914137,"Suffolk",36.8212,-76.58
914138,"Claremont",37.228,-76.9526
914139,"Wakefield",36.9706,-76.9783
914140,"Stratford",38.1351,-76.8135
914143,"Yorktown",37.23,-76.52
913983,"Quail Oaks",37.38,-77.4
913983,"Chimney Corner",37.4097,-77.4147
913983,"Chimney Corner",37.4083,-77.4489
913983,"Quail Oaks",37.3789,-77.4392
914231,"Windsor",36,-76.95
914234,"Edenton",36.07,-76.62
914236,"Gatesville",36.4,-76.75
914239,"Murfreesboro",36.45,-77.1
914242,"Henrico",36.53,-77.82
914245,"Lynchs Corner",36.42,-76.43
914246,"Hertford",36.18,-76.47
914253,"Cambridge",38.57,-76.08
917644,"Skipwith",36.7,-78.46
917644,"Esnon",36.7256,-78.5094
917644,"Jeffress",36.6527,-78.5525
917644,"Finchley",36.6386,-78.5011
917650,"Wellford",37.5381,-77.4222
917650,"Wellford",37.5431,-77.4196
917650,"Wellford",37.5424,-77.415
917650,"Wellford",37.5374,-77.4164
917651,"Richmond",37.5393,-77.4217
917651,"Richmond",37.5469,-77.4181
917651,"Richmond",37.5463,-77.4122
917651,"Richmond",37.5391,-77.4167
917664,"Edwardsville",37.8953,-76.3613
917664,"Burgess Store",37.88,-76.3268
917664,"Ophelia",37.9071,-76.2968
917665,"Nas Oceana",36.78,-75.96
917665,"Nas Oceana",36.777,-75.9979
917665,"Nas Oceana",36.7987,-76.0021
917665,"Seatack",36.799,-75.9681
917667,"Foster",37.46,-76.39
917667,"Hudgins",37.4699,-76.3068
917667,"Diggs",37.4254,-76.2964
917667,"Cardinal",37.4256,-76.377
917669,"Wellford",37.52,-77.43
917669,"Wellford",37.5203,-77.4241
917669,"Wellford",37.5238,-77.4249
917669,"Wellford",37.5257,-77.4304
917673,"Wellford",37.55,-77.4
917673,"Wellford",37.5473,-77.4034
917673,"Wellford",37.5466,-77.3995
917673,"Wellford",37.5484,-77.398
917674,"Wellford",37.56,-77.41
917674,"Wellford",37.5555,-77.4124
917674,"Wellford",37.5567,-77.4148
917674,"Wellford",37.5606,-77.4123
917677,"Robious",37.4786,-77.5974
917677,"Midlothian",37.4799,-77.604
917677,"Midlothian",37.471,-77.6041
917684,"Camden Mills",36.71,-76.25
917684,"Camden Mills",36.7002,-76.2656
917684,"Camden Mills",36.7003,-76.2523
918336,"Colonial Hgts",37.25,-77.42
918337,"Dinwiddie",37.08,-77.6
918338,"Emporia",36.68,-77.53
918339,"Tappahannock",37.93,-76.87
918343,"Franklin",36.67,-76.92
918344,"Gloucester Pt",37.2213,-76.48
918345,"Purdy",36.82,-77.58
918348,"Hampton",37.02,-76.35
918386,"Hanover",37.75,-77.37
918388,"Montrose",37.52,-77.38
918389,"Hopewell",37.3,-77.3
918390,"Smithfield",36.9319,-76.6051
918392,"Five Forks",37.2602,-76.7571
918394,"Mattaponi",37.5648,-76.7882
918395,"West Pt",37.53,-76.8
918399,"Mollusk",37.73,-76.55
918403,"Port Haywood",37.3698,-76.3071
918407,"Locust Hill",37.5861,-76.5114
918413,"Providence Forge",37.4879,-76.9823
918418,"Newport News",36.98,-76.3602
918423,"Norfolk",36.87,-76.27
918427,"Heathsville",37.92,-76.47
918430,"Petersburg",37.22,-77.42
918434,"Portsmouth",36.82,-76.33
918436,"Powhatan",37.4973,-77.9713
918440,"Disputanta",37.1945,-77.1491
918443,"Newland",38.05,-76.87
918450,"Richmond",37.55,-77.45
918453,"Sedley",36.8336,-76.97
918456,"Suffolk",36.73,-76.58
918461,"Claremont",37.228,-76.9526
918465,"North Virginia Beach",36.9,-76.0543
918468,"Stratford",38.1351,-76.8135
918469,"Williamsburg",37.27,-76.72
918472,"Tabb",37.1445,-76.43
918490,"Windsor",36,-76.95
918491,"South Mills",36.45,-76.33
918494,"Tyner",36.2615,-76.6413
918496,"Knotts is",36.4997,-75.92
918497,"Gatesville",36.4,-76.75
918498,"Ahoskie",36.28,-76.98
918502,"Conway",36.43,-77.2354
918508,"Elizabeth City",36.3468,-76.2541
918511,"Hertford",36.18,-76.47
918542,"Newsoms",36.62,-77.15
918598,"Templeman",38.05,-76.77
918599,"Quantico",38.37,-75.74
918600,"Princess Anne",38.19,-75.7
918643,"Light Foot",37.29,-76.76
918644,"Hampton",37.01,-76.36
918645,"Smithfield",36.99,-76.61
918646,"Bowers Hill",36.77,-76.41
918647,"Bowers Hill",36.77,-76.41
918648,"Camden Mills",36.71,-76.25
918649,"Long Ridge",36.6303,-76.164
918801,"Goodwin Island Station ",37.16,-76.38
918803,"Chesapeake Bay Bridge Tunnel 3rd Island",37.04,-76.08
918806,"Cape Henry Station ",36.92,-76.09
918807,"Cape Henry",36.92,-76
918808,"Chesapeake Bay Bridge Tunnel 3rd Island",37.04,-76.08
918809,"Dominion Terminal Associates Wlon ",36.95,-76.39
918811,"Coleman Bridge",37.24,-76.51
918816,"Spence",38.16,-75.32
918817,"Riggins Corner",38.43,-76.17
918819,"Princess Anne",38.2,-75.69
918819,"Princess Anne",38.1961,-75.6896
918819,"Princess Anne",38.1963,-75.6926
918819,"Princess Anne",38.1999,-75.6931
933214,"Mechanicsville",37.6,-77.37
933215,"Montrose",37.4572,-77.3472
933216,"Victoria",36.993,-78.23
933217,"Providence Forge",37.4879,-76.9823
933218,"Lottsburg",37.9808,-76.5038
933219,"Crewe",37.17,-78.12
933220,"Richmond",37.55,-77.45
933223,"Stratford",38.1351,-76.8135
933227,"Vienna",38.5077,-75.9054
933228,"Princess Anne",38.2,-75.7
933230,"Salisbury",38.3245,-75.576
933231,"Ocean Pines",38.388,-75.1264
934816,"Cleopus",36.5829,-76.8305
934816,"Cleopus",36.5893,-76.8223
934819,"Holland",36.6549,-76.7563
934819,"Lummis",36.669,-76.7192
934833,"Courtland",36.7,-77.11
934835,"Isle of Wight",36.9,-76.72
934838,"Crestwood",36.77,-76.3
934841,"Davis Wharf",37.56,-75.88
934844,"Patrick Henry Fld",37.13,-76.5
934847,"Nas Norfolk",36.92,-76.27
934853,"Manning",36.69,-76.67
934824,"Magruder",37.31,-76.73
934824,"Magruder",37.3133,-76.7311
934824,"Magruder",37.3141,-76.7287
934824,"Magruder",37.3118,-76.7277
934873,"Rustic",37.31,-76.92
934875,"Gloucester Pt",37.2497,-76.497
934879,"Rockville",37.72,-77.7733
934882,"Smithfield",36.9667,-76.6467
934884,"Centerville",37.32,-76.8
934886,"Louisa",37.9918,-78.0866
934890,"Victoria",36.993,-78.23
934891,"Mathews",37.4178,-76.367
934892,"Newport News",36.98,-76.42
934940,"Drewryville",36.6965,-77.3294
934943,"Surry",37.13,-76.85
934946,"Wakefield",36.9834,-76.9869
934949,"Williamsburg",37.2566,-76.727
934951,"Yorktown",37.2233,-76.5165
934871,"Cambridge",38.5778,-76.1039
937940,"Haswell",38.48,-103.08
938475,"Woodlawn",39.6212,-76.0788
938477,"Woodlawn",39.644,-76.063
938477,"Port Deposit",39.603,-76.097
913352,"Murfreesboro",36.406,-77.157
917684,"Camden Mills",36.7104,-76.264
918307,"Surry",37.1331,-76.8174
927094,"Holly Corner",38.3729,-77.5502
927344,"Rapidan",38.3428,-78.1112
926405,"White Marsh",39.3753,-76.4602
891550,"Tahlequah",35.9311,-95.003
891552,"Tahlequah",35.9634,-94.97
891557,"Box",35.5511,-94.98
891558,"Brushy",35.5634,-94.7132
890920,"Fayetteville",36.07,-94.17
891493,"Efay",36.083,-94.1626
891494,"Johnson",36.133,-94.165
891495,"Efay",36.0766,-94.1542
891496,"Johnson",36.1458,-94.1435
891497,"Centerton",36.3612,-94.2866
891498,"Efay",36.0858,-94.1345
891499,"Bentonville",36.3717,-94.212
891500,"Bella Vista",36.4792,-94.272
891501,"Cave Spgs",36.3109,-94.1792
891502,"Rogers",36.33,-94.12
891503,"Monte Ne",36.2859,-94.0738
891504,"Rogers",36.33,-94.12
891505,"Bentonville",36.37,-94.2739
891559,"Webb City",35.4876,-93.8295
891560,"Oak Park",35.3972,-94.3832
891562,"Branch",35.3057,-93.9544
897804,"Johnson",36.1151,-94.1365
879971,"Wilfred",39.2,-87.35
879972,"Caledonia",39.11,-87.31
879973,"Brownsburg",39.8869,-86.3339
880189,"Latexo",31.4,-95.42
880190,"Deer Park",29.69,-95.11
882879,"Hilton",37.2758,-83.1828
882879,"Hilton",37.276,-83.1839
882883,"Bulan",37.2898,-83.1692
882883,"Hilton",37.2899,-83.1783
882883,"Bulan",37.2911,-83.1781
882883,"Bulan",37.2901,-83.1691
883634,"Molus",36.8255,-83.4967
882886,"Elkatawa",37.5602,-83.41
882888,"Fox River",42.5757,-88.2051
882888,"Fox River",42.5734,-88.1939
882888,"Silver Lake",42.5629,-88.1782
882888,"Silver Lake",42.5496,-88.1711
882888,"Silver Lake",42.5436,-88.1797
882888,"Fox River",42.565,-88.2007
882891,"Kneeland",42.8433,-88.0071
882891,"Kneeland",42.8432,-87.995
882891,"Kneeland",42.8203,-87.9952
882891,"Thompsonville",42.7858,-87.9743
882891,"Raymond",42.7859,-87.9938
882893,"Wheatland",42.05,-104.96
882894,"Wheatland",42.06,-104.96
882895,"Wheatland",42.05,-104.96
882896,"Dwyer Junction",42.32,-105.05
882898,"Wheatland Airport",42.06,-104.93
882899,"Douglas",42.75,-105.4
882900,"Douglas",42.76,-105.39
882901,"Douglas",42.75,-105.37
882902,"Orpha",42.97,-105.51
882903,"Douglas",42.76,-105.39
882904,"Dwyer Junction",42.28,-105.05
882905,"Torrington",42.07,-104.18
882906,"Cottier",42.07,-104.28
882909,"Bushnell",41.37,-103.94
882910,"Harrisburg",41.47,-103.63
882911,"Dix",41.36,-103.48
882912,"Hemingford",42.32,-103.08
882913,"Sidney",41.13,-102.99
882914,"Sunol",41.15,-102.77
882915,"Sidney",41.15,-102.97
882916,"Harrisburg",41.49,-103.66
882917,"Sidney Arpt",41.1,-102.98
882918,"Sidney Arpt",41.1,-102.98
882956,"Morton",33.7255,-102.7539
882959,"Oklahoma Flat",33.786,-102.4011
882963,"Silverton",34.6553,-101.4371
882973,"Levelland",33.5945,-102.37
882975,"Anton",33.7766,-102.17
882978,"Woodrow",33.45,-101.82
882978,"Slide",33.3947,-101.868
882980,"New Home",33.32,-101.92
882980,"New Home",33.3914,-101.8683
882984,"Mazomanie",43.23,-89.79
882987,"Dane",43.2503,-89.4598
883004,"Clarno",42.52,-89.68
883004,"Badger Arpt",42.5618,-89.6598
882964,"Sturgis",44.41,-103.51
882965,"Deadwood",44.38,-103.73
882966,"Deadwood",44.3966,-103.6739
882967,"Sturgis",44.41,-103.51
882968,"Sturgis",44.41,-103.51
882969,"Black Hawk",44.18,-103.34
882970,"Black Hawk",44.15,-103.31
882972,"Black Hawk",44.15,-103.2293
882974,"Black Hawk",44.15,-103.2495
882976,"Rapid City",44.1379,-103.23
882977,"Rapid City",44.127,-103.217
882979,"Rapid City",44.1262,-103.1921
882981,"Rapid City Arpt",44.07,-103.13
882982,"Farmingdale",44.0109,-102.8231
882983,"Scenic",43.88,-102.45
882985,"Quinn",43.71,-102.13
882986,"Potato Creek",43.5969,-101.9618
882988,"Wanblee",43.52,-101.8
882989,"Long Valley",43.44,-101.61
882990,"Vetal",43.38,-101.5
882993,"Riverside",30.83,-95.4
882996,"Sebastopol",30.91,-95.26
894442,"Trinity",30.9,-95.34
882991,"Rapid City",44.0533,-103.2146
882994,"Hill City",43.8721,-103.58
882995,"Hermosa",43.84,-103.3104
883001,"Fruitdale",44.65,-103.7
883001,"Fruitdale",44.65,-103.64
883001,"Fruitdale",44.605,-103.64
883001,"Fruitdale",44.605,-103.7
883046,"Haven",43.8751,-87.738
883046,"Kohler Andrae State Park",43.6874,-87.6995
883046,"Cedar Grove",43.543,-87.7921
883046,"Beechwood",43.5426,-88.1595
883046,"St Anna",43.8699,-88.1583
883052,"Lake Church",43.5426,-87.7919
883052,"Harrington Beach State Park",43.4473,-87.8097
883052,"Port Washington",43.3485,-87.8798
883052,"Bayside",43.1926,-87.8934
883052,"Freistadt",43.1921,-88.0631
883052,"Kohler",43.5401,-88.0403
883072,"Fox Pt",43.1917,-87.8928
883072,"Milwaukee Bradford Beach",43.0662,-87.8654
883072,"Milwaukee Hoan Bridge",43.0178,-87.8949
883072,"St Francis",42.9626,-87.8513
883072,"Rawson",42.8421,-87.8272
883072,"Franklin",42.8433,-88.0697
883072,"Granville",43.1919,-88.0633
883078,"New Berlin",42.96,-88.0695
883078,"Prospect",42.9602,-88.1274
883078,"Calhoun",43.02,-88.1212
883078,"Elm Grove",43.0183,-88.0682
883274,"Downtown Racine",42.7346,-87.7784
883274,"Downtown Racine",42.7319,-87.7796
883274,"Downtown Racine",42.7237,-87.795
883274,"Downtown Racine",42.7179,-87.8085
883274,"Horlick Racine Arpt",42.743,-87.8259
883274,"Downtown Racine",42.7332,-87.8014
883274,"Downtown Racine",42.7241,-87.8
883274,"Downtown Racine",42.734,-87.7866
883298,"Kneeland",42.8429,-88.0062
883298,"Caddy Vista",42.8432,-87.8932
883298,"Husher",42.8411,-87.8871
912685,"Duke Power Vlg",35.353,-80.973
912690,"Morganton",35.781,-81.69
912690,"Chesterfield",35.815,-81.67
912691,"Morganton",35.78,-81.69
912692,"Majolica",35.72,-80.57
912692,"Granite Quarry",35.612,-80.447
912686,"Central",34.741,-82.795
912686,"Central",34.725,-82.784
912687,"Spartansburg Dwtn Ar",34.931,-81.95
912687,"Drayton",34.957,-81.882
912688,"Abbeville",34.24,-82.27
912689,"Hayne",34.99,-81.97
912693,"Fork",35.885,-80.592
912852,"Greaterville",31.7835,-110.6433
912868,"Charleston",31.5626,-110.0352
912868,"Charleston",31.6128,-110.0644
912868,"Charleston",31.5879,-110.1422
912868,"Charleston",31.5615,-110.1371
