"EVENT_ID","LOCATION","LATITUDE","LONGITUDE"
983553,"Munds Park",34.9162,-111.727
983553,"Munds Park",34.9352,-111.657
983554,"North Rim",36.41,-112.13
983555,"Iron Spgs",34.5263,-112.564
983555,"Entro",34.5854,-112.4267
983555,"Entro",34.5831,-112.4183
983555,"Whipple",34.55,-112.46
983555,"Groom Creek",34.5004,-112.4651
983558,"Forest Lake",36.3667,-110.3848
983558,"Forest Lake",36.3234,-110.269
983558,"Bacobi",36.0027,-110.5264
983558,"Hotevila",36.0658,-110.6346
983560,"Entro",34.6141,-112.4116
983560,"Entro",34.5939,-112.4072
983560,"Entro",34.5965,-112.43
983560,"Entro",34.6054,-112.4334
983560,"Del Rio",34.853,-112.4427
983560,"Del Rio",34.8535,-112.4092
983703,"Montezuma Castle",34.6356,-111.8212
983703,"Beaver Creek",34.7014,-111.666
983703,"Beaver Creek",34.701,-111.5345
983703,"Beaver Creek",34.6306,-111.6089
983703,"Mc Guireville",34.6154,-111.8019
983703,"Camp Verde",34.5732,-111.85
983703,"Camp Verde",34.5739,-111.8592
983703,"Middle Verde",34.6061,-111.8582
983706,"Sycamore",34.86,-112.08
983706,"Sycamore",34.9284,-112.0079
983706,"Sycamore",34.956,-112.0687
983706,"Drake",35.0085,-112.3829
983706,"Drake",34.9755,-112.4
983706,"Puro",34.8086,-112.299
983706,"Aultman",34.5739,-111.9093
983706,"Middle Verde",34.6122,-111.8686
983707,"Aultman",34.61,-111.9
983707,"Middle Verde",34.6241,-111.8744
983707,"Camp Verde Arpt",34.4647,-111.7367
983707,"Childs",34.2322,-111.5959
983707,"Childs",34.1203,-111.5598
983707,"Childs",34.046,-111.7614
983707,"Childs",34.3459,-111.7903
983709,"Canyon",34.08,-112.16
983709,"Canyon",34.0798,-112.151
983709,"Canyon",34.1341,-112.1559
983709,"Cleator",34.2538,-112.1843
983709,"Cleator",34.2685,-112.3036
983571,"Mouth of Mobile River",30.6488,-88.0584
983574,"Fort Walton Beach",30.4034,-86.5735
983575,"East Fowl River Bridge",30.4404,-88.1046
983576,"Mary Esther",30.4122,-86.6829
993706,"Brushy",42.3813,-93.9473
993706,"Brushy",42.4049,-93.9319
993707,"Homer",42.4049,-93.9319
993707,"Highview",42.4808,-93.8826
993708,"Galt",42.6557,-93.6664
993708,"Solberg",42.7284,-93.6051
993710,"Rowan",42.7555,-93.5566
993710,"Palsville",42.8391,-93.4987
993711,"Alexander",42.8391,-93.4987
993711,"Alexander",42.9083,-93.4544
993716,"Meservey",42.9083,-93.4544
993716,"Thornton",42.9743,-93.4172
993717,"Iowa Falls",42.5306,-93.3697
993717,"Iowa Falls",42.5574,-93.3315
993719,"Burdette",42.5574,-93.3315
993719,"Geneva",42.6684,-93.1969
993720,"Iowa Falls Muni Arpt",42.482,-93.2841
993720,"Macy",42.557,-93.2049
993721,"Bradford",42.557,-93.2049
993721,"Hansell",42.7441,-93.0332
993723,"Olaf",42.8998,-93.7488
993723,"Olaf",42.9083,-93.7453
993725,"Kanawha",42.9083,-93.7453
993725,"Kanawha",42.9709,-93.7134
993726,"Chapin",42.8225,-93.2513
993726,"Sheffield",42.8986,-93.1937
993727,"Geneva",42.7153,-93.114
993727,"Hansell",42.8037,-93.0284
993728,"Rockwell",42.9664,-93.1375
993728,"Cartersville",43.0012,-93.107
993729,"Rock Falls",43.2076,-93.0698
993729,"Rock Falls",43.2536,-93.0388
993730,"Kensett",43.3432,-93.2481
993730,"Northwood Muni Arpt",43.468,-93.1895
993736,"Newton Muni Arpt",41.6317,-93.0505
993736,"Newton Muni Arpt",41.7079,-92.9846
994936,"Vinje",43.4643,-93.6889
994936,"Vinje",43.4997,-93.6704
994937,"Greene",42.8866,-92.9117
994937,"Greene",42.9074,-92.9017
994938,"Meltonville",43.4877,-93.0627
994938,"Meltonville",43.4997,-93.0559
995369,"Coon Rapids",41.87,-94.68
995370,"Latimer",42.75,-93.4
995372,"Herndon",41.78,-94.36
995373,"Carroll Neu Arpt",42.01,-94.73
995381,"Denison Muni Arpt",41.97,-95.37
995382,"Audubon",41.72,-94.93
995383,"Adair",41.5,-94.64
995384,"Adair",41.48,-94.64
995385,"North Branch",41.67,-94.65
995386,"Fanslers",41.72,-94.46
995387,"Coon Rapids",41.87,-94.68
995388,"Lamoni Muni Arp",40.63,-93.9
995389,"Scranton",41.96,-94.55
995390,"Ralston",42.04,-94.64
995391,"Linden",41.64,-94.27
995392,"Minburn",41.76,-94.03
995393,"Perry",41.84,-94.1
995394,"Perry Muni Arpt",41.83,-94.16
995395,"Minburn",41.73,-94.07
995396,"Creston Arpt",41.02,-94.36
995397,"Dallas Center Arpt",41.69,-94.02
995398,"Dodge Fld Arpt",41.68,-93.75
995399,"Ft Dodge Muni a",42.55,-94.19
995400,"Ames Arpt",41.99,-93.62
995401,"Gilbert",42.11,-93.65
995402,"Winterset Arpt",41.36,-94.02
995403,"Algona Muni Arpt",43.08,-94.27
995404,"Des Moines Intl",41.53,-93.66
995405,"Dodge Fld Arpt",41.68,-93.75
995406,"Lamoni Muni Arp",40.63,-93.9
995407,"Osceola Muni Arpt",41.05,-93.69
995408,"Swanwood",41.68,-93.57
995409,"Ortonville",41.6,-93.98
995410,"Hampton",42.76,-93.21
995411,"Indianola",41.36,-93.57
995412,"Chariton Muni Arpt",41.02,-93.36
995413,"Mason City Muni",43.16,-93.33
995414,"Knoxville Arpt",41.28,-93.12
995415,"Pella Muni Arpt",41.4,-92.95
995416,"Oskaloosa",41.29,-92.64
995417,"Waterloo Muni a",42.56,-92.4
995418,"Prairie City",41.57,-93.26
995419,"Waterloo Muni a",42.56,-92.4
995420,"Oskaloosa Muni Arpt",41.22,-92.49
995421,"Ottumwa Indstrl",41.11,-92.45
995422,"Centerville",40.73,-92.87
996804,"Ruthven",43.12,-94.86
996805,"Osgood",43.22,-94.73
996808,"Mt Ayr",40.71,-94.23
996809,"Creston",41.07,-94.36
996810,"West Des Moines",41.58,-93.74
996811,"Algona",43.07,-94.23
996812,"Osceola",41.03,-93.77
996813,"Windsor Hgts",41.61,-93.73
996814,"Lovington",41.66,-93.7
996815,"Belmond",42.85,-93.62
996816,"Maxwell",41.89,-93.4
996817,"Ft Des Moines",41.55,-93.64
996818,"Indianola",41.36,-93.57
996819,"Swaledale",42.98,-93.31
996820,"Bristow",42.77,-92.94
996821,"Mason City",43.17,-93.2
996822,"Manly",43.29,-93.2
996824,"Pella",41.41,-92.92
996825,"Dunbar",41.91,-92.79
996826,"Centerville",40.73,-92.87
996827,"Grinnell Arpt",41.7,-92.65
996828,"Marshalltown Arpt",42.11,-92.92
996829,"Algona Muni Arpt",43.08,-94.27
996830,"Waterloo Muni a",42.56,-92.4
996831,"Waterloo Muni a",42.56,-92.4
993665,"Ware",32.4364,-86.1324
993665,"Ware",32.4378,-86.1297
993666,"Crews",33.9167,-88.0816
993666,"Beaverton",33.922,-87.952
993667,"Guin",33.922,-87.952
993667,"Winfield",33.9307,-87.7764
993669,"Glencoe",33.9681,-85.9351
993669,"Glencoe",33.9741,-85.9155
995903,"Prospect",33.991,-87.359
995904,"Minooka",33.0444,-86.7754
995904,"Jumbo",33.055,-86.617
995905,"Shelby",33.055,-86.617
995905,"Mostellers",33.0492,-86.5879
995906,"Blountsville",34.086,-86.589
995907,"Hayden",33.889,-86.805
995908,"Warrior",33.838,-86.888
995909,"Tallassee",32.5494,-85.9153
995910,"Loachapoka",32.6,-85.58
995911,"Fairfax",32.8,-85.187
995912,"Mitchell Xrd",32.57,-85.41
995913,"Mitchell Xrd",32.543,-85.372
995915,"Loachapoka",32.587,-85.648
995919,"Brundidge",31.72,-85.82
995921,"Smiths Station",32.53,-85.08
997433,"Studley",39.3518,-100.1632
993782,"Quonset Point",41.5656,-71.3328
993783,"Boston Light",42.3399,-70.9546
993806,"Cheney",42.22,-91.94
993808,"Stanley",42.64,-91.81
993811,"Lake Sugema Camp Gd",40.62,-92
993812,"Walford",41.88,-91.86
993814,"Tiffin",41.71,-91.66
993815,"Oakdale",41.7,-91.63
993816,"Coggon",42.28,-91.53
993817,"Robinson",42.36,-91.56
993818,"Greeley",42.58,-91.34
993819,"Grandview",41.32,-91.13
993820,"Dodgeville",40.97,-91.17
993822,"Lake Sugema Camp Gd",40.62,-92
993823,"West Burlington",40.81,-91.2
993824,"Muscatine",41.46,-91.03
993825,"Columbus City",41.28,-91.42
993826,"Maquoketa",42.07,-90.68
993827,"Blairstown",41.91,-92.08
993828,"Cheney",42.23,-91.96
993829,"Norway",41.9,-91.92
993830,"Norway",41.9,-91.92
993831,"Cedar Rapids Ar",41.88,-91.72
993832,"Atkins",42,-91.86
993834,"Williamstown",41.54,-91.74
993835,"Iowa City Muni Arpt",41.63,-91.55
993836,"Iowa City Muni Arpt",41.64,-91.51
993837,"Mt Pleasant Muni Arp",40.95,-91.52
993838,"Tiffin",41.71,-91.66
993839,"Iowa City",41.65,-91.47
993840,"Fairview",42.07,-91.34
993841,"Keokuk Arpt",40.47,-91.43
993842,"Keokuk",40.41,-91.41
993843,"Lowden",41.86,-90.92
993844,"Muscatine",41.47,-91.05
993845,"Maysville",41.6,-90.68
993846,"Maquoketa",42.07,-90.68
993847,"Maysville",41.62,-90.68
993850,"Freeport",42.3,-89.63
993851,"Blandinsville",40.51,-90.82
998676,"Portland",30.4952,-86.1819
998676,"Freeport",30.5009,-86.1534
993809,"New Brockton",31.34,-85.94
993813,"Abbeville Municipal Arpt",31.58,-85.24
993833,"Rosinton",30.6663,-87.6416
993833,"Rosinton",30.6615,-87.6416
993833,"Rosinton",30.6641,-87.6346
993833,"Rosinton",30.6658,-87.6379
993854,"Moultrie",31.17,-83.78
993856,"Adel",31.13,-83.42
993892,"Spence Field",31.1087,-83.7293
993892,"Spence Field",31.1184,-83.6658
993894,"Massee",31.1703,-83.3804
993894,"Massee",31.1805,-83.3453
993868,"Bainbridge",30.9019,-84.5761
993868,"West Bainbridge",30.9131,-84.5669
993885,"Rutledge",31.73,-86.3881
993990,"Ashokan",41.9467,-74.1949
993993,"Ruby",42.0464,-74.0391
993999,"Stony Hollow",41.9663,-74.0993
994002,"Granite",41.7626,-74.2683
994004,"East Kingston",41.9398,-73.9876
994008,"Modena",41.665,-74.1075
994011,"Beacon",41.5084,-73.9793
994014,"Pawling",41.5708,-73.6085
994390,"Stamping Ground",38.2652,-84.6827
994390,"Stamping Ground",38.2652,-84.6781
994396,"Stamping Ground",38.2657,-84.6517
994396,"Duval",38.2675,-84.6486
994404,"Campbellsville",37.328,-85.3385
994416,"Ferguson",36.7644,-86.9795
994445,"Lebanon",37.5785,-85.2523
994452,"Lebanon",37.58,-85.2095
994453,"Casey Creek",37.5629,-85.2355
994471,"Choateville",38.2337,-84.8811
994471,"Stedmantown",38.2405,-84.8552
994481,"Alum Spgs",37.5993,-84.8247
994483,"Danville",37.6521,-84.7764
994493,"Parksville",37.5933,-84.9112
994504,"Harmons Lick",37.5377,-84.5032
994609,"Lancaster",37.6209,-84.5601
994444,"Boston Light",42.331,-71.015
999020,"Flynn",44.5409,-123.403
999020,"Conroy",44.5335,-123.329
999020,"Philomath",44.517,-123.337
999020,"Flynn",44.535,-123.408
999304,"Buena Vista",44.756,-123.153
999304,"Mitchell",44.81,-123.271
999304,"Mitchell",44.768,-123.282
999304,"Suver",44.712,-123.154
999307,"Florence Muni Arpt",43.998,-124.09
999307,"Nekoma",44.063,-123.744
999307,"Richardson",43.995,-123.774
999307,"Glenada",43.952,-124.094
1001313,"Tiernan",44.02,-123.93
1001313,"Point Terrace",44.0276,-123.9032
1001313,"Point Terrace",44.0205,-123.9015
1001313,"Tiernan",44.0133,-123.9287
996845,"Benson",38.21,-84.97
996845,"Benson",38.2141,-84.9705
996845,"Benson",38.2158,-84.9835
996845,"Benson",38.2097,-84.9845
996846,"Rosetta",37.7956,-86.272
996846,"Rosetta",37.7955,-86.2744
996846,"Rosetta",37.7964,-86.2754
996846,"Rosetta",37.7973,-86.2734
996849,"Minorsville",38.3301,-84.6699
996849,"Longlick",38.3516,-84.6706
996849,"Minorsville",38.3548,-84.7354
996849,"Sand Lick",38.2786,-84.7161
996857,"North Four Corners",37.7753,-86.1383
996857,"North Four Corners",37.7861,-86.1069
996868,"Crenshaw",38.0035,-85.4995
996868,"Waterford",38.0142,-85.468
996903,"Bowling Green a",36.9559,-86.4231
996903,"Sunnyside",37.0073,-86.3395
996907,"Riley",37.5282,-85.1083
996907,"Riley",37.5399,-85.0769
996912,"Shelby City",37.5792,-84.7761
996912,"Danville Goodall Arp",37.5839,-84.7634
996917,"Danville",37.6459,-84.7908
996917,"Wells Lndg",37.6752,-84.7379
996918,"Marksbury",37.6679,-84.6279
996918,"Marksbury",37.6671,-84.6165
996921,"Round Hill",37.687,-84.4196
996923,"White Hall",37.8244,-84.3301
996923,"White Hall",37.8311,-84.3099
996925,"Boles",36.6184,-85.6811
996925,"Hestand",36.6545,-85.5984
996991,"Equality",37.407,-87.098
996991,"Shreve",37.5791,-86.6109
996995,"Falls of Rough",37.5791,-86.6109
996995,"Falls of Rough",37.593,-86.576
996997,"Yeaman",37.5791,-86.6109
996997,"Hickory Corner",37.5971,-86.5557
996998,"Falls of Rough",37.5971,-86.5557
996998,"Falls of Rough",37.6028,-86.529
996999,"Hickory Corner",37.6028,-86.529
996999,"Hickory Corner",37.6078,-86.5062
997148,"Crossroads",36.8594,-87.0315
997148,"Richelieu",36.998,-86.674
997154,"Cave Hill",36.998,-86.674
997154,"Hadley",37.0312,-86.5721
997207,"Petros",36.916,-86.618
997207,"Smiths Grove",37.097,-86.211
997224,"Chalybeate",37.097,-86.211
997224,"Cedar Spg",37.116,-86.151
997227,"Rocky Hill",37.066,-86.088
997227,"Rocky Hill",37.075,-86.071
997230,"Bon Ayr",37.075,-86.071
997230,"Cave City",37.152,-85.941
997234,"Horse Cave",37.152,-85.941
997234,"Bunnell Grossing",37.2264,-85.8564
997240,"Rowletts",37.222,-85.927
997240,"Defries",37.289,-85.683
997242,"Eve",37.289,-85.683
997242,"Summersville",37.342,-85.521
997247,"Saloma",37.408,-85.427
997247,"Finley",37.453,-85.322
997250,"Jessietown",37.453,-85.322
997250,"Bradfordsville",37.502,-85.19
997260,"Clifton",37.678,-84.694
997260,"Clifton",37.687,-84.683
997262,"Marcellus",37.687,-84.683
997262,"Bryantsville",37.709,-84.656
997263,"Danville Goodall Arp",37.603,-84.726
997263,"Hedgeville",37.651,-84.653
997269,"Marksbury",37.651,-84.653
997269,"Marksbury",37.672,-84.631
997510,"Jeffersontown",38.1799,-85.5574
997516,"Rich Pond",36.9,-86.5
997517,"Canmer",37.3,-85.8
997518,"Rich Pond",36.9,-86.5
997519,"Mt Washington",38.02,-85.62
997522,"North Four Corners",37.8021,-86.0532
997526,"Peytona",38.2,-85.06
997534,"Stanford",37.53,-84.66
997537,"Right Angle",37.9,-84.03
997538,"Grab Orchard",37.46,-84.51
997540,"Lawhorn Hill",37.3,-84.85
997541,"Skinnersburg",38.3063,-84.6422
997542,"Newtown",38.2201,-84.4647
997543,"Aberdeen",37.26,-86.67
997545,"Sugar Grove",37.06,-86.67
997546,"Midway",38.15,-84.68
997548,"Harrodsburg",37.76,-84.85
997550,"Columbia",37.1,-85.31
997553,"Snow Hill",38.2172,-85.2172
997555,"Bagdad",38.27,-85.06
997558,"Boydtown",38.2792,-84.4476
994626,"Canyon",34.08,-112.14
994626,"Camp Verde Arpt",34.4621,-111.8956
994651,"Bagdad Arpt",34.6,-113.17
994651,"West Sedona",34.9583,-111.8668
994652,"Cibecue",34.05,-110.5
994652,"Heber",34.43,-110.6
994653,"Pine",34.38,-111.45
994653,"Young",34.3014,-110.902
994654,"Munds Park",34.9,-111.67
994654,"Grand Canyon n p Arp",35.95,-112.13
994903,"Courtland",39.8,-97.88
994904,"Blosser Apt Con",39.55,-97.65
994908,"Ada",39.17,-97.82
994910,"Lamar",39.28,-97.67
994911,"Blosser Apt Con",39.55,-97.65
994913,"Minneapolis",39.12,-97.71
994914,"Concordia",39.57,-97.66
994915,"Culver",38.97,-97.76
994916,"Culver",38.97,-97.76
994920,"Bennington",39.02,-97.64
994921,"Clyde",39.59,-97.4
994923,"Miltonvale",39.35,-97.45
996328,"Clay Center",39.38,-97.09
996329,"Agenda",39.71,-97.38
996330,"Morrowville",39.84,-97.17
996331,"Clay Center",39.37,-97.11
996332,"Marshall Aaf Ft",39.03,-96.77
996333,"Manhattan",39.19,-96.6
996334,"Junction City",39.04,-96.84
996335,"Marshall Aaf Ft",39.03,-96.79
996336,"Manhattan Muni",39.13,-96.68
996338,"Herington",38.67,-96.95
996339,"Manhattan",39.2,-96.56
996341,"Manhattan",39.19,-96.59
996595,"Manhattan",39.19,-96.6
996596,"White City",38.8,-96.76
996597,"Wabaunsee",39.11,-96.39
996598,"Corning",39.59,-96.03
996599,"Emporia",38.4,-96.19
996600,"Mayetta",39.35,-95.74
996601,"Mayetta",39.34,-95.76
996602,"Plymouth",38.36,-96.28
996603,"Emporia",38.41,-96.18
996604,"Menoken",39.02,-95.79
996605,"Emporia",38.41,-96.12
996607,"Emporia",38.4,-96.19
996608,"Emporia",38.38,-96.18
996609,"Emporia Muni Ar",38.33,-96.2
996610,"Everest",39.71,-95.41
996611,"Lang",38.51,-96.2
996612,"Lang",38.45,-96.04
996613,"Menoken",39.02,-95.79
996614,"Emporia",38.4,-96.14
996616,"Pauline",39.01,-95.68
996618,"Emporia",38.42,-96.22
996619,"Billard Arpt to",39.07,-95.63
996686,"Thompsonville",39.1,-95.44
996688,"Pauline",38.99,-95.69
996689,"Everest",39.71,-95.41
996691,"Thompsonville",39.11,-95.43
996692,"Valley Falls",39.35,-95.49
996693,"Oskaloosa",39.21,-95.32
996694,"Rock Creek",39.27,-95.51
996696,"Melvern",38.55,-95.67
996697,"Vassar",38.63,-95.59
996699,"Perry",39.08,-95.39
996700,"Lomax",38.58,-95.53
996701,"Pomona",38.68,-95.43
996703,"Baldwin",38.78,-95.18
996705,"Lawrence",38.97,-95.23
996860,"Ottawa Muni Arpt",38.53,-95.25
996861,"Buck Creek",39.05,-95.3
996862,"Eudora",38.94,-95.1
996863,"Colony",38.07,-95.36
998029,"Abilene Arpt",38.9,-97.23
998032,"Brant",38.99,-96.93
998033,"Marysville Arpt",39.85,-96.63
998034,"Marshall Aaf Ft",39.03,-96.77
998035,"Winifred",39.77,-96.48
998036,"Blaine",39.5,-96.4
998053,"Seneca",39.83,-96.05
998054,"Stull",39,-95.41
996769,"Lake San Marcos",33.1182,-117.2032
995701," Pontiac Municipal Airport",40.92,-88.62
995704,"Channahon",41.42,-88.27
995709,"Gibson City",40.47,-88.37
995711,"Chebanse",40.9999,-87.9055
995712,"Donovan",40.88,-87.62
995715,"Demotte",41.19,-87.2
995716,"Ogden Dunes",41.6073,-87.1999
995717," Jasper County Airport",40.94,-87.22
995718," Jasper County Airport",40.95,-87.18
995719,"Remington",40.7663,-87.1192
995720,"Wheatfield",41.19,-87.0692
995720,"Wheatfield",41.19,-87.0308
996083,"Cedar Lake",41.4058,-87.4543
996083,"Crown Point",41.4326,-87.3702
995707,"Michigan City Harbor",41.72,-86.92
995795,"Montrose Harbor",41.9687,-87.631
995801,"Harrison-Dever Crib",41.92,-87.57
995815,"Michigan City Harbor",41.72,-86.92
995845,"Michigan City Harbor",41.72,-86.92
995847,"Harrison-Dever Crib",41.92,-87.57
995930,"Boca Raton",26.32,-80.07
995933,"Key Biscayne",25.71,-80.21
995935,"Government Cut",25.73,-80.16
995936,"Government Cut",25.75,-80.1
995932,"Miami",25.75,-80.21
996761,"Sunny Vista",32.6496,-117.0662
996761,"Lynwood Hills",32.6457,-117.06
996761,"Lynwood Hills",32.6461,-117.0576
996761,"Lynwood Hills",32.6506,-117.0648
996762,"North Park",32.7219,-117.1187
996762,"North Park",32.7207,-117.1148
996762,"Tent City",32.7144,-117.1184
996762,"North Park",32.7169,-117.1236
996763,"Mntgmry Fld San",32.8033,-117.1207
996763,"Mntgmry Fld San",32.8042,-117.1096
996763,"Grantville",32.7797,-117.1123
996763,"North Park",32.7789,-117.1208
996769,"Lake San Marcos",33.1268,-117.2054
996769,"Lake San Marcos",33.1233,-117.1987
988203,"Penntown",39.2965,-85.1021
988203,"Penntown",39.298,-85.1058
988203,"Penntown",39.3037,-85.1053
988203,"Penntown",39.304,-85.1023
988204,"Sunman",39.24,-85.09
988204,"Sunman",39.2405,-85.0971
988204,"Sunman",39.2441,-85.0964
988204,"Sunman",39.2433,-85.0912
988208,"Morris",39.2444,-85.2183
988208,"Morris",39.2403,-85.2184
988208,"Morris",39.2406,-85.2137
988208,"Morris",39.2462,-85.2132
988209,"Penntown",39.2867,-85.1031
988209,"Penntown",39.289,-85.0974
988209,"Penntown",39.2836,-85.0985
988209,"Penntown",39.2836,-85.1028
989709,"Cumberland Spgs",35.394,-86.2934
989709,"Cumberland Spgs",35.3935,-86.2727
989710,"Sewanee",35.2,-85.92
989711,"Franklin Co Arpt",35.2075,-85.8949
989745,"Colbert Hgts",34.6816,-87.7479
989747,"Hartselle Arpt",34.3841,-86.9696
1000138,"Hartselle Arpt",34.39,-86.95
1000138,"Hartselle Arpt",34.38,-86.93
988336,"Norwalk Light Wxflow",41.08,-73.38
988337,"Larchmont Harbor Wxflow",40.92,-73.73
988338,"Bridgeport Airport",41.17,-73.13
988339,"Bayville Wxflow",40.9,-73.63
988340,"Station Kptn6",40.81,-73.77
988341,"Bayville Wxflow",40.9,-73.63
988342,"Station Robn4",40.6725,-74.092
988344,"Breezy Point Wxflow",40.55,-73.93
988355,"North Vernon Arpt",39.06,-85.63
988363,"Starkville",33.45,-88.8
988364,"Luckney",32.31,-90.05
988365,"Lebanon",32.16,-90.54
988366,"Chancellor",32,-88.61
988392,"Milan",39.0804,-85.1306
988393,"Penntown",39.2714,-85.0978
988394,"Logan",39.2791,-84.8823
988395,"Rising Sun",38.95,-84.86
988396,"Milton",39.7847,-85.1555
988397,"Connersville",39.66,-85.14
988398,"Alger",40.7305,-83.8264
988398,"Ada",40.7405,-83.7989
988399,"New Madison",39.97,-84.74
988400,"Elm Grove",39.0697,-83.1746
988401,"Eaton",39.75,-84.64
988402,"Arlington",39.8561,-84.4079
988403,"De Graff",40.31,-83.91
988404,"Evanston",39.9663,-84.2285
988405,"Fayette Co Arpt",39.57,-83.42
988406,"Heath",40.02,-82.46
988553,"Greenwood Skyway Arp",39.61,-86.08
988554,"Mt Liberty",39.21,-86.12
988555,"Silverwood",39.95,-87.4
988556,"Kingman",39.97,-87.28
988557,"Pine Vlg",40.45,-87.28
988558,"Arlington",39.65,-85.56
988559,"Southport",39.2472,-86.8103
988560,"Elnora",38.8683,-87.0951
988561,"Johnstown",38.77,-87.31
988562,"Whitesville",39.97,-86.85
988563,"Flora",40.55,-86.53
988564,"Ladoga",39.92,-86.78
988565,"Frankfort",40.28,-86.5
988566,"Leisure",40.35,-85.84
988567,"Rockville",39.76,-87.23
988568,"Summitville",40.33,-85.64
988569,"Cardonia",39.56,-87.11
988570,"Stones Crossing",39.57,-86.14
988571,"Bainbridge",39.76,-86.81
988572,"Commercial Place",39.64,-86.85
988573,"Delaware Co Arpt",40.21,-85.41
988574,"Selma Arpt",40.19,-85.27
988575,"Mays",39.7419,-85.442
988576,"New Augusta",39.8967,-86.241
988577,"Clarksville",40.0038,-85.9286
988578,"Johnson Fld Mun",40.2443,-85.3949
988579,"Mnroe Co Arpt b",39.1426,-86.6216
988580,"Shelbyville Muni Arp",39.58,-85.8
988581,"New Ross",39.97,-86.72
988581,"New Ross",39.9503,-86.7243
988581,"New Ross",39.9504,-86.6979
988581,"New Ross",39.9699,-86.696
988582,"Albany",40.301,-85.2376
988582,"Albany",40.2992,-85.2376
988582,"Albany",40.2992,-85.2342
988582,"Albany",40.301,-85.2342
998139,"Ellettsville",39.2337,-86.6246
988432,"Blue Point Wxflow",40.7323,-73.0349
988433,"Plum Island",41.155,-72.242
988434,"Fishers Island",41.26,-72.02
988447,"Moriches Inlet",40.8396,-72.4779
988453,"Lighthouse Point Wxflow",41.2478,-72.9008
988466,"South Haven",40.8,-72.87
988468,"Laffingtown",40.9,-73.63
988469,"Amityville Arpt",40.73,-73.42
988470,"Stony Brook",40.924,-73.144
988474,"Greenville",40.702,-74.037
996769,"Lake San Marcos",33.1193,-117.2082
996771,"Carlsbad",33.1834,-117.332
996771,"Carlsbad",33.1842,-117.3203
996771,"Carlsbad",33.1801,-117.3207
996771,"Carlsbad",33.1795,-117.3333
998275,"Cherry Vly",33.973,-116.9692
998275,"Cherry Vly",33.9731,-116.9672
998275,"Cherry Vly",33.9714,-116.9676
998275,"Cherry Vly",33.9717,-116.9693
998276,"Calimesa",34.0798,-117.0544
998276,"Calimesa",34.0822,-117.0407
998276,"Calimesa",34.0771,-117.0401
998276,"Calimesa",34.0754,-117.053
998277,"Silverado",33.7512,-117.6408
998277,"Silverado",33.7508,-117.6361
998277,"Silverado",33.7442,-117.6409
998277,"Silverado",33.7477,-117.6471
998278,"Laguna Hills",33.5962,-117.7624
998278,"Laguna Hills",33.5959,-117.7541
998278,"Laguna Hills",33.5892,-117.7566
998278,"Laguna Hills",33.5914,-117.7659
998279,"Laguna Hills",33.601,-117.7429
998279,"Laguna Hills",33.5975,-117.7396
998280,"Seal Beach",33.7491,-118.1104
998280,"Seal Beach",33.7521,-118.1023
998280,"Seal Beach",33.7482,-118.104
998280,"Seal Beach",33.7474,-118.1081
996352,"Red Rock Canyon",36.1282,-115.4297
996352,"Red Rock Canyon",36.1305,-115.4253
996352,"Red Rock Canyon",36.1294,-115.424
996352,"Red Rock Canyon",36.1272,-115.4291
996464,"Ballston Spa",43.01,-73.84
996465,"Ushers",42.9084,-73.7743
996466,"Halfmoon",42.8364,-73.7314
996467,"Scotia",42.831,-73.9688
996472,"North Easton",43,-73.56
996567,"East Grafton",42.78,-73.41
988731,"Baltimore Key Bridge ",39.219,-76.525
988732,"Oriole Park at Camden Yards ",39.28,-76.62
988733,"Hart Miller Island ",39.25,-76.37
988734,"Baltimore Key Bridge ",39.22,-76.53
988736,"Havre De Grace ",39.5607,-76.0897
988738,"Havre De Grace ",39.5641,-76.0822
988739,"Sandy Point South ",38.9946,-76.3884
988740,"Thomas Point ",38.8838,-76.477
988741,"Greenbury Point ",38.97,-76.46
988742,"Tolly Point ",38.94,-76.44
988743,"Thomas Point ",38.9,-76.44
988745,"Shady Side Es ",38.8457,-76.5392
988746,"Herring Bay ",38.73,-76.54
988748,"Rod n Reel Chesapeake Beach ",38.7189,-76.333
988749,"Gooses Reef Buoy ",38.56,-76.41
988750,"Blackwalnut Harbor ",38.68,-76.33
988751,"Chesapeake Biological Laboratory ",38.3296,-76.4678
988752,"Cambridge ",38.5789,-76.0575
988754,"Cambridge ",38.5372,-76.0309
988756,"Cambridge ",38.57,-76.07
988757,"Blackwalnut Harbor ",38.68,-76.33
988758,"Cobb Point ",38.24,-76.83
988759,"Gooses Reef Buoy ",38.56,-76.41
988760,"Piney Point ",38.13,-76.53
988761,"Mid Bay Buoy",38.404,-76.386
988763,"Patuxent River Asos ",38.29,-76.41
988764,"Potomac Point Lookout Buoy ",38.03,-76.34
988765,"Bishops Head ",38.22,-76.04
988766,"Baltimore Key Bridge ",39.219,-76.525
988767,"Hart Miller Island ",39.25,-76.37
988769,"Leesylvania State Park ",38.6402,-77.2189
988770,"Annapolis ",38.98,-76.48
988771,"Annapolis Buoy ",38.96,-76.45
988772,"Thomas Point ",38.9,-76.44
988773,"Tolly Point ",38.94,-76.44
988774,"Greenbury Point ",38.97,-76.46
988776,"Herring Bay ",38.73,-76.54
988777,"Potomac Light 33 ",38.34,-76.99
988778,"Baber Point ",38.31,-77.03
988779,"Chesapeake Biological Laboratory ",38.3296,-76.4678
